cluster	gene
MCV	PIK3IP1
MCV	PIK3R1
MCV	PIK3R2
MCV	PIK3R3
MCV	PILRA
MCV	PILRB
MCV	PIN4P1
MCV	PINK1
MCV	PINX1
MCV	PISD
MCV	PITPNA
MCV	PITPNA-AS1
MCV	PITPNM1
MCV	PKD1L2
MCV	PKIB
MCV	PLA2G15
MCV	PLA2G3
MCV	PLAGL2
MCV	PLBD1
MCV	PLCB1
MCV	PLCE1
MCV	PLCL1
MCV	PLCL2
MCV	PLD1
MCV	PLEK
MCV	PLEK2
MCV	PLEKHG1
MCV	PLEKHG4
MCV	PLEKHG6
MCV	PLEKHH1
MCV	PLEKHH2
MCV	PLIN4
MCV	PLIN5
MCV	PLS1
MCV	PLTP
MCV	PLVAP
MCV	PLXDC2
MCV	PMF1-BGLAP
MCV	PMS2
MCV	PMS2P1
MCV	PNMT
MCV	PNO1
MCV	PNPLA3
MCV	PNPO
MCV	POFUT1
MCV	POLA2
MCV	POLD3
MCV	POLD4
MCV	POLDIP2
MCV	POLE
MCV	POLI
MCV	POLL
MCV	POLR2B
MCV	POLR3B
MCV	POLR3K
MCV	POM121L2
MCV	POM121L9P
MCV	POP5
MCV	POP7
MCV	POTEA
MCV	PP12613
MCV	PP2D1
MCV	PPARG
MCV	PPCDC
MCV	PPIA
MCV	PPIB
MCV	PPIEL
MCV	PPIL2
MCV	PPIL6
MCV	PPIP5K1
MCV	PPIP5K2
MCV	PPL
MCV	PPM1D
MCV	PPM1E
MCV	PPM1H
MCV	PPP1CA
MCV	PPP1R13L
MCV	PPP1R16A
MCV	PPP1R1A
MCV	PPP1R1B
MCV	PPP1R3B
MCV	PPP2R1B
MCV	PPP2R2A
MCV	PPP2R5A
MCV	PPP3R1
MCV	PPP4C
MCV	PPP6R3
MCV	PQLC3
MCV	PRDM16
MCV	PRDM7
MCV	PRDX2
MCV	PRELID1
MCV	PREX1
MCV	PRG2
MCV	PRG3
MCV	PRICKLE4
MCV	PRKAA1
MCV	PRKAR2A
MCV	PRKD3
MCV	PRKDC
MCV	PRM1
MCV	PRM2
MCV	PRM3
MCV	PRMT7
MCV	PROCA1
MCV	PROCR
MCV	PROX1
MCV	PRPF38B
MCV	PRPF6
MCV	PRPSAP1
MCV	PRR11
MCV	PRR14L
MCV	PRR15L
MCV	PRR25
MCV	PRRT2
MCV	PRSS16
MCV	PRSS36
MCV	PRSS53
MCV	PRSS55
MCV	PRSS8
MCV	PRTFDC1
MCV	PSD
MCV	PSEN1
MCV	PSIMCT-1
MCV	PSKH1
MCV	PSMA3
MCV	PSMA4
MCV	PSMA6
MCV	PSMA7
MCV	PSMA8
MCV	PSMB10
MCV	PSMB11
MCV	PSMB5
MCV	PSMC3
MCV	PSMD9
MCV	PSME4
MCV	PSRC1
MCV	PSTPIP2
MCV	PTGER4
MCV	PTGR2
MCV	PTK2
MCV	PTPLAD1
MCV	PTPN1
MCV	PTPN11
MCV	PTPN13
MCV	PTPN22
MCV	PTPRC
MCV	PTPRCAP
MCV	PTPRF
MCV	PTPRJ
MCV	PTPRS
MCV	PTRF
MCV	PTRH2
MCV	PTTG1IP
MCV	PTX4
MCV	PURB
MCV	PVT1
MCV	PXT1
MCV	PYCARD
MCV	PYCRL
MCV	PYDC1
MCV	QARS
MCV	QKI
MCV	QPCT
MCV	QPCTL
MCV	QRICH1
MCV	R3HCC1
MCV	RAB10
MCV	RAB11A
MCV	RAB11B
MCV	RAB11B-AS1
MCV	RAB11FIP3
MCV	RAB15
MCV	RAB24
MCV	RAB31
MCV	RAB34
MCV	RAB3A
MCV	RAB3IL1
MCV	RAB40C
MCV	RAB6B
MCV	RAB8A
MCV	RABEP2
MCV	RAD23A
MCV	RAD51B
MCV	RAD51C
MCV	RAD9A
MCV	RAE1
MCV	RALA
MCV	RANBP10
MCV	RAPGEF3
MCV	RAPGEF4
MCV	RAPGEFL1
MCV	RAPSN
MCV	RARB
MCV	RASA2
MCV	RASAL3
MCV	RASSF4
MCV	RBBP5
MCV	RBCK1
MCV	RBL1
MCV	RBM38
MCV	RBM48
MCV	RBM5
MCV	RBM6
MCV	RBPMS
MCV	RBPMS2
MCV	RCAN2
MCV	RCE1
MCV	RCL1
MCV	RCOR3
MCV	RDH11
MCV	RDH12
MCV	RELA
MCV	REM1
MCV	REST
MCV	REV3L
MCV	REXO1
MCV	REXO4
MCV	RFC1
MCV	RFK
MCV	RFPL1
MCV	RFPL1S
MCV	RFPL3
MCV	RFPL3S
MCV	RFX7
MCV	RGS11
MCV	RGS12
MCV	RGS14
MCV	RGS19
MCV	RGS9BP
MCV	RHBDF1
MCV	RHBDL1
MCV	RHBDL2
MCV	RHBG
MCV	RHCE
MCV	RHD
MCV	RHNO1
MCV	RHOA
MCV	RHOB
MCV	RHOF
MCV	RHOG
MCV	RHOT2
MCV	RHPN1
MCV	RHPN1-AS1
MCV	RIF1
MCV	RILPL1
MCV	RILPL2
MCV	RIMBP3C
MCV	RIPK1
MCV	RIT1
MCV	RLN2
MCV	RLTPR
MCV	RMI1
MCV	RMI2
MCV	RMND5A
MCV	RNASEH2A
MCV	RNASEH2C
MCV	RNF10
MCV	RNF103
MCV	RNF103-CHMP3
MCV	RNF11
MCV	RNF123
MCV	RNF135
MCV	RNF14
MCV	RNF146
MCV	RNF165
MCV	RNF166
MCV	RNF168
MCV	RNF185
MCV	RNF212
MCV	RNF43
MCV	RNF7
MCV	RNLS
MCV	RNPEPL1
MCV	RNU5F-1
MCV	ROCK2
MCV	RP1L1
MCV	RP9P
MCV	RPA1
MCV	RPAP1
MCV	RPAP3
MCV	RPL11
MCV	RPL12
MCV	RPL13
MCV	RPL23A
MCV	RPL36
MCV	RPL37
MCV	RPL4
MCV	RPL7A
MCV	RPL9
MCV	RPN1
MCV	RPP25
MCV	RPRD1A
MCV	RPS15AP10
MCV	RPS19BP1
MCV	RPS6KA1
MCV	RPS6KA5
MCV	RPS6KB2
MCV	RPSAP9
MCV	RPUSD1
MCV	RRAD
MCV	RRM1
MCV	RRM2B
MCV	RRP1B
MCV	RSBN1
MCV	RSPH10B
MCV	RSPH6A
MCV	RSPO1
MCV	RSPO2
MCV	RSU1P2
MCV	RTBDN
MCV	RTCB
MCV	RTEL1-TNFRSF6B
MCV	RTN4
MCV	RTN4RL1
MCV	RTTN
MCV	RUFY1
MCV	RUNX1
MCV	RYBP
MCV	S1PR4
MCV	SAC3D1
MCV	SAFB
MCV	SAMD10
MCV	SAMD9
MCV	SAMD9L
MCV	SAMHD1
MCV	SAMM50
MCV	SAP25
MCV	SARDH
MCV	SARM1
MCV	SARS
MCV	SAT2
MCV	SBF2
MCV	SBF2-AS1
MCV	SBK1
MCV	SCAMP2
MCV	SCAMP5
MCV	SCARNA10
MCV	SCARNA11
MCV	SCARNA27
MCV	SCARNA4
MCV	SCARNA7
MCV	SCG5
MCV	SCGN
MCV	SCN2B
MCV	SCNN1A
MCV	SCO2
MCV	SCRN2
MCV	SDC4P
MCV	SDF2
MCV	SDF2L1
MCV	SDHAP1
MCV	SDHAP2
MCV	SDK2
MCV	SEBOX
MCV	SEC14L2
MCV	SEC14L3
MCV	SEC14L4
MCV	SEC14L6
MCV	SELO
MCV	SEMA3F
MCV	SEMA5A
MCV	SENP3-EIF4A1
MCV	SENP7
MCV	SEPHS2
MCV	SEPT1
MCV	SEPT2
MCV	SEPT4
MCV	SERF2
MCV	SERF2-C15ORF63
MCV	SERINC1
MCV	SERINC4
MCV	SERPINE1
MCV	SERPINF1
MCV	SERPINF2
MCV	SERPING1
MCV	SERTAD2
MCV	SERTAD4
MCV	SERTAD4-AS1
MCV	SESN1
MCV	SESN3
MCV	SETD1A
MCV	SETD1B
MCV	SEZ6
MCV	SEZ6L2
MCV	SF3B1
MCV	SFI1
MCV	SFN
MCV	SFXN2
MCV	SGK196
MCV	SGK223
MCV	SGK494
MCV	SGOL1
MCV	SGOL1-AS1
MCV	SH2B1
MCV	SH2B3
MCV	SH3BP1
MCV	SH3GL1
MCV	SH3GL1P2
MCV	SH3PXD2A
MCV	SH3PXD2A-AS1
MCV	SHANK3
MCV	SHARPIN
MCV	SHBG
MCV	SHC3
MCV	SHE
MCV	SIGLEC1
MCV	SIK3
MCV	SIKE1
MCV	SIPA1
MCV	SIRPA
MCV	SIX5
MCV	SKA2
MCV	SKAP1
MCV	SKI
MCV	SKP2
MCV	SLAMF8
MCV	SLC11A1
MCV	SLC11A2
MCV	SLC12A4
MCV	SLC12A7
MCV	SLC12A9
MCV	SLC13A4
MCV	SLC16A10
MCV	SLC17A1
MCV	SLC17A2
MCV	SLC17A3
MCV	SLC17A4
MCV	SLC20A2
MCV	SLC22A16
MCV	SLC22A20
MCV	SLC22A31
MCV	SLC22A7
MCV	SLC23A2
MCV	SLC23A3
MCV	SLC24A1
MCV	SLC25A20
MCV	SLC25A21
MCV	SLC25A21-AS1
MCV	SLC25A26
MCV	SLC25A28
MCV	SLC25A37
MCV	SLC25A44
MCV	SLC26A6
MCV	SLC27A5
MCV	SLC29A1
MCV	SLC29A4
MCV	SLC2A4RG
MCV	SLC2A6
MCV	SLC2A8
MCV	SLC2A9
MCV	SLC30A1
MCV	SLC30A10
MCV	SLC30A2
MCV	SLC31A1
MCV	SLC34A1
MCV	SLC35B1
MCV	SLC35B2
MCV	SLC35G5
MCV	SLC38A3
MCV	SLC39A13
MCV	SLC39A4
MCV	SLC39A8
MCV	SLC40A1
MCV	SLC43A3
MCV	SLC44A3
MCV	SLC48A1
MCV	SLC4A2
MCV	SLC4A9
MCV	SLC51A
MCV	SLC5A2
MCV	SLC6A9
MCV	SLC7A10
MCV	SLC7A5
MCV	SLC7A6
MCV	SLC7A6OS
MCV	SLC7A9
MCV	SLC9A1
MCV	SLC9A4
MCV	SLC9A5
MCV	SLC9A9
MCV	SLC9B1
MCV	SLC9B2
MCV	SLCO1A2
MCV	SLCO1B1
MCV	SLED1
MCV	SLMAP
MCV	SLX1A
MCV	SLX1B-SULT1A4
MCV	SMAD6
MCV	SMARCD1
MCV	SMC4
MCV	SMCR7L
MCV	SMEK1
MCV	SMG5
MCV	SMG6
MCV	SMG9
MCV	SMIM1
MCV	SMIM18
MCV	SMIM19
MCV	SMLR1
MCV	SMOC1
MCV	SMPD2
MCV	SMPD3
MCV	SMURF1
MCV	SMYD4
MCV	SNAI3
MCV	SNAI3-AS1
MCV	SNHG10
MCV	SNIP1
MCV	SNORA28
MCV	SNORA37
MCV	SNORA42
MCV	SNORA48
MCV	SNORA55
MCV	SNORA65
MCV	SNORA67
MCV	SNORA77
MCV	SNORD10
MCV	SNORD12
MCV	SNORD121A
MCV	SNORD121B
MCV	SNORD123
MCV	SNORD12B
MCV	SNORD12C
MCV	SNORD24
MCV	SNORD36A
MCV	SNORD36B
MCV	SNORD36C
MCV	SNORD37
MCV	SNORD42A
MCV	SNORD42B
MCV	SNORD4A
MCV	SNORD4B
MCV	SNORD68
MCV	SNORD72
MCV	SNRNP25
MCV	SNRNP35
MCV	SNRPD2
MCV	SNTA1
MCV	SNX1
MCV	SNX11
MCV	SNX13
MCV	SNX21
MCV	SNX22
MCV	SOCS2
MCV	SOCS2-AS1
MCV	SOCS4
MCV	SOLH
MCV	SON
MCV	SORT1
MCV	SOX12
MCV	SOX15
MCV	SOX18
MCV	SOX6
MCV	SOX7
MCV	SP1
MCV	SP2
MCV	SP6
MCV	SP7
MCV	SPAG17
MCV	SPAG5
MCV	SPAG5-AS1
MCV	SPATA25
MCV	SPATA2L
MCV	SPATA31C1
MCV	SPATC1
MCV	SPATS1
MCV	SPDYE3
MCV	SPECC1
MCV	SPG7
MCV	SPHK1
MCV	SPI1
MCV	SPIRE2
MCV	SPO11
MCV	SPOP
MCV	SPPL3
MCV	SPRED2
MCV	SPTA1
MCV	SPTB
MCV	SPTBN1
MCV	SPTY2D1
MCV	SPTY2D1-AS1
MCV	SRL
MCV	SRP14
MCV	SRP14-AS1
MCV	SRPRB
MCV	SRRT
MCV	SRSF1
MCV	SRSF3
MCV	SRSF4
MCV	SRSF9
MCV	SS18L1
MCV	SSBP3
MCV	SSBP4
MCV	SSH3
MCV	SSSCA1
MCV	SSSCA1-AS1
MCV	SSTR2
MCV	ST3GAL3
MCV	ST3GAL5
MCV	STAC2
MCV	STAMBPL1
MCV	STAP2
MCV	STARD3
MCV	STARD4-AS1
MCV	STAT3
MCV	STAT5A
MCV	STIL
MCV	STIM1
MCV	STK17B
MCV	STK38
MCV	STK39
MCV	STMN3
MCV	STMND1
MCV	STOML2
MCV	STRN
MCV	STUB1
MCV	STX1B
MCV	STX4
MCV	STXBP3
MCV	STXBP4
MCV	SUFU
MCV	SUGT1P3
MCV	SULT1A1
MCV	SULT1A2
MCV	SULT1A4
MCV	SULT6B1
MCV	SUMO3
MCV	SUN2
MCV	SUPT4H1
MCV	SUPT6H
MCV	SUPV3L1
MCV	SURF1
MCV	SURF2
MCV	SURF4
MCV	SURF6
MCV	SUSD1
MCV	SUSD2
MCV	SUZ12P1
MCV	SV2C
MCV	SWAP70
MCV	SYCE2
MCV	SYCE3
MCV	SYCP1
MCV	SYMPK
MCV	SYN2
MCV	SYN3
MCV	SYNGR2
MCV	SYT11
MCV	SYT12
MCV	TADA2B
MCV	TAF4B
MCV	TAF5
MCV	TAF5L
MCV	TAF8
MCV	TAGLN2
MCV	TAL1
MCV	TANC1
MCV	TANGO6
MCV	TAOK2
MCV	TAPBPL
MCV	TARBP2
MCV	TAS2R1
MCV	TATDN1
MCV	TBC1D1
MCV	TBC1D10B
MCV	TBC1D10C
MCV	TBC1D14
MCV	TBC1D2
MCV	TBC1D29
MCV	TBC1D4
MCV	TBK1
MCV	TBL1XR1
MCV	TBX10
MCV	TBX6
MCV	TCAP
MCV	TCEA2
MCV	TCEB3
MCV	TCERG1
MCV	TCF12
MCV	TCF25
MCV	TCP11L2
MCV	TCTA
MCV	TCTE1
MCV	TCTEX1D2
MCV	TDGF1
MCV	TDH
MCV	TDRD10
MCV	TDRD12
MCV	TEAD1
MCV	TECPR2
MCV	TEFM
MCV	TELO2
MCV	TESC
MCV	TEX14
MCV	TEX33
MCV	TEX9
MCV	TF
MCV	TFAP4
MCV	TFCP2
MCV	TFDP1
MCV	TFDP2
MCV	TFEB
MCV	TFR2
MCV	TFRC
MCV	TGFB1I1
MCV	TGM7
MCV	THADA
MCV	THAP11
MCV	THOC5
MCV	THRB
MCV	TIMM23
MCV	TIMM9
MCV	TIMP4
MCV	TJAP1
MCV	TK1
MCV	TK2
MCV	TLCD1
MCV	TLE1
MCV	TLL2
MCV	TLR1
MCV	TLR10
MCV	TLR6
MCV	TLX1
MCV	TLX1NB
MCV	TM4SF19
MCV	TM4SF19-TCTEX1D2
MCV	TM9SF4
MCV	TMC6
MCV	TMC8
MCV	TMCC2
MCV	TMCO3
MCV	TMED11P
MCV	TMED4
MCV	TMEM11
MCV	TMEM120B
MCV	TMEM125
MCV	TMEM132E
MCV	TMEM134
MCV	TMEM151B
MCV	TMEM155
MCV	TMEM156
MCV	TMEM161B
MCV	TMEM161B-AS1
MCV	TMEM180
MCV	TMEM200B
MCV	TMEM202
MCV	TMEM204
MCV	TMEM208
MCV	TMEM219
MCV	TMEM258
MCV	TMEM50A
MCV	TMEM50B
MCV	TMEM52
MCV	TMEM57
MCV	TMEM63B
MCV	TMEM69
MCV	TMEM72
MCV	TMEM72-AS1
MCV	TMEM79
MCV	TMEM81
MCV	TMEM89
MCV	TMEM8A
MCV	TMEM8C
MCV	TMEM97
MCV	TMPRSS11E
MCV	TMPRSS12
MCV	TMPRSS6
MCV	TMUB1
MCV	TMX2-CTNND1
MCV	TNFAIP1
MCV	TNFAIP8
MCV	TNFRSF10B
MCV	TNFRSF10C
MCV	TNFRSF13B
MCV	TNFRSF1A
MCV	TNFRSF6B
MCV	TNFSF12-TNFSF13
MCV	TNFSF13
MCV	TNK2
MCV	TNKS
MCV	TNKS2
MCV	TNNC2
MCV	TNPO2
MCV	TNRC6B
MCV	TNRC6C
MCV	TNRC6C-AS1
MCV	TOB2P1
MCV	TOMM20L
MCV	TOMM22
MCV	TOMM6
MCV	TONSL
MCV	TOP1MT
MCV	TOP2B
MCV	TOX2
MCV	TP53
MCV	TP53BP1
MCV	TP53INP2
MCV	TP73
MCV	TP73-AS1
MCV	TPM4
MCV	TPMT
MCV	TPPP3
MCV	TPTE2P5
MCV	TPX2
MCV	TRABD
MCV	TRADD
MCV	TRAF3IP2
MCV	TRAF3IP2-AS1
MCV	TRAF3IP3
MCV	TRAF4
MCV	TRAIP
MCV	TRAPPC9
MCV	TRDMT1
MCV	TRIAP1
MCV	TRIB1
MCV	TRIB3
MCV	TRIM14
MCV	TRIM28
MCV	TRIM33
MCV	TRIM37
MCV	TRIM38
MCV	TRIM4
MCV	TRIM49B
MCV	TRIM58
MCV	TRIM59
MCV	TRIM63
MCV	TRIM64C
MCV	TRIM72
MCV	TRIM8
MCV	TRIOBP
MCV	TRIP4
MCV	TRIP6
MCV	TRMT10C
MCV	TRMT61A
MCV	TRNT1
MCV	TRPC1
MCV	TRPC3
MCV	TRPC4AP
MCV	TRPV4
MCV	TRRAP
MCV	TSACC
MCV	TSEN54
MCV	TSG101
MCV	TSHB
MCV	TSNAXIP1
MCV	TSPAN1
MCV	TSPAN2
MCV	TSPAN3
MCV	TSPAN32
MCV	TSPY26P
MCV	TST
MCV	TSTA3
MCV	TTBK1
MCV	TTC25
MCV	TTC26
MCV	TTC33
MCV	TUB
MCV	TUBB2A
MCV	TUBB3
MCV	TUBD1
MCV	TUBGCP4
MCV	TUBGCP6
MCV	TUFM
MCV	TULP3
MCV	TULP4
MCV	TXN
MCV	TXN2
MCV	TYMP
MCV	TYMS
MCV	TYRO3
MCV	UBA5
MCV	UBA7
MCV	UBAP2
MCV	UBASH3B
MCV	UBE2C
MCV	UBE2D2
MCV	UBE2E3
MCV	UBE2G2
MCV	UBE2L3
MCV	UBE2L6
MCV	UBE2M
MCV	UBE2N
MCV	UBE2O
MCV	UBE2Q1
MCV	UBE2R2
MCV	UBN1
MCV	UBN2
MCV	UBR5
MCV	UBXN2A
MCV	UBXN6
MCV	UCHL3
MCV	UCKL1
MCV	UCKL1-AS1
MCV	UEVLD
MCV	UFSP1
MCV	UGDH
MCV	UGDH-AS1
MCV	UGT2B10
MCV	UGT2B11
MCV	UGT2B17
MCV	UGT2B7
MCV	ULK2
MCV	ULK3
MCV	UNC119B
MCV	UNC13B
MCV	UPF2
MCV	UQCR10
MCV	UQCRC1
MCV	URB2
MCV	UROS
MCV	USE1
MCV	USF2
MCV	USH1G
MCV	USHBP1
MCV	USP1
MCV	USP10
MCV	USP19
MCV	USP32
MCV	USP34
MCV	USP37
MCV	USP4
MCV	USP49
MCV	USP7
MCV	VAMP1
MCV	VAMP3
MCV	VAV2
MCV	VCP
MCV	VGF
MCV	VGLL4
MCV	VHLL
MCV	VIL1
MCV	VIM
MCV	VIT
MCV	VKORC1
MCV	VMP1
MCV	VN1R10P
MCV	VPS11
MCV	VPS26A
MCV	VPS28
MCV	VPS9D1
MCV	VSIG8
MCV	VSTM4
MCV	VSX2
MCV	VTI1A
MCV	VTI1B
MCV	VTN
MCV	VWA8
MCV	VWA8-AS1
MCV	VWA9
MCV	WAC
MCV	WAC-AS1
MCV	WASL
MCV	WBP1L
MCV	WDHD1
MCV	WDPCP
MCV	WDR1
MCV	WDR19
MCV	WDR20
MCV	WDR24
MCV	WDR3
MCV	WDR5
MCV	WDR53
MCV	WDR5B
MCV	WDR65
MCV	WDR66
MCV	WDR75
MCV	WDR76
MCV	WDR83
MCV	WDR83OS
MCV	WDR90
MCV	WDR92
MCV	WFDC3
MCV	WFIKKN1
MCV	WIPF2
MCV	WIPI2
MCV	WIZ
MCV	WNT3
MCV	XKR6
MCV	XPO1
MCV	XPO7
MCV	XPOT
MCV	XPR1
MCV	XRN1
MCV	XRN2
MCV	YAE1D1
MCV	YBX3P1
MCV	YDJC
MCV	YES1
MCV	YPEL1
MCV	YPEL3
MCV	YPEL4
MCV	YTHDF2
MCV	YWHAE
MCV	YY1AP1
MCV	ZAN
MCV	ZBP1
MCV	ZBTB16
MCV	ZBTB24
MCV	ZBTB38
MCV	ZBTB45
MCV	ZBTB46
MCV	ZBTB7A
MCV	ZC3H12A
MCV	ZC3H18
MCV	ZC3HAV1
MCV	ZC3HAV1L
MCV	ZDHHC1
MCV	ZDHHC13
MCV	ZDHHC18
MCV	ZDHHC19
MCV	ZDHHC24
MCV	ZDHHC5
MCV	ZDHHC6
MCV	ZFAND2A
MCV	ZFAND2B
MCV	ZFAND4
MCV	ZFAS1
MCV	ZFAT
MCV	ZFAT-AS1
MCV	ZFP36L2
MCV	ZFP41
MCV	ZFP90
MCV	ZFPL1
MCV	ZFPM1
MCV	ZFYVE26
MCV	ZG16
MCV	ZGPAT
MCV	ZKSCAN1
MCV	ZKSCAN3
MCV	ZKSCAN4
MCV	ZKSCAN8
MCV	ZMAT3
MCV	ZMAT5
MCV	ZMIZ1
MCV	ZMIZ1-AS1
MCV	ZMIZ2
MCV	ZNF140
MCV	ZNF165
MCV	ZNF184
MCV	ZNF192P1
MCV	ZNF204P
MCV	ZNF217
MCV	ZNF268
MCV	ZNF276
MCV	ZNF280D
MCV	ZNF3
MCV	ZNF318
MCV	ZNF324
MCV	ZNF324B
MCV	ZNF334
MCV	ZNF335
MCV	ZNF341
MCV	ZNF385A
MCV	ZNF391
MCV	ZNF410
MCV	ZNF446
MCV	ZNF469
MCV	ZNF48
MCV	ZNF490
MCV	ZNF496
MCV	ZNF512B
MCV	ZNF600
MCV	ZNF609
MCV	ZNF611
MCV	ZNF623
MCV	ZNF638
MCV	ZNF646
MCV	ZNF654
MCV	ZNF663
MCV	ZNF664-FAM101A
MCV	ZNF668
MCV	ZNF670
MCV	ZNF670-ZNF695
MCV	ZNF704
MCV	ZNF707
MCV	ZNF768
MCV	ZNF771
MCV	ZNF778
MCV	ZNF79
MCV	ZNF791
MCV	ZNF83
MCV	ZNF839
MCV	ZNF84
MCV	ZNF843
MCV	ZNF890P
MCV	ZNF891
MCV	ZNFX1
MCV	ZSCAN12
MCV	ZSCAN12P1
MCV	ZSCAN16
MCV	ZSCAN21
MCV	ZSCAN23
MCV	ZSCAN26
MCV	ZSCAN29
MCV	ZSCAN31
MCV	ZSCAN9
MCV	ZSWIM1
MCV	ZSWIM3
MCV	ZWILCH
MCV	ZZEF1
MCV	ZZZ3
MPV	A1BG
MPV	A1BG-AS1
MPV	A4GALT
MPV	AAED1
MPV	AAK1
MPV	AAMDC
MPV	ABCB5
MPV	ABCC2
MPV	ABCC5
MPV	ABCC5-AS1
MPV	ABCF1
MPV	ABCG5
MPV	ABCG8
MPV	ABHD15
MPV	ABHD2
MPV	ABHD6
MPV	ABHD8
MPV	ABI2
MPV	ABO
MPV	ABT1
MPV	ACADS
MPV	ACBD3
MPV	ACBD4
MPV	ACOT12
MPV	ACOT8
MPV	ACOX1
MPV	ACOX2
MPV	ACR
MPV	ACRV1
MPV	ACSBG2
MPV	ACSF3
MPV	ACSL1
MPV	ACSL3
MPV	ACSL5
MPV	ACSL6
MPV	ACSM2A
MPV	ACSM5
MPV	ACTL6B
MPV	ACTN1
MPV	ACTN1-AS1
MPV	ACTN4
MPV	ACTRT2
MPV	ACVRL1
MPV	ADAD1
MPV	ADAM11
MPV	ADAM17
MPV	ADAM19
MPV	ADAP1
MPV	ADCK3
MPV	ADCY10P1
MPV	ADD1
MPV	ADIPOR1
MPV	ADIPOR2
MPV	ADPRHL1
MPV	ADRA1B
MPV	ADRM1
MPV	AES
MPV	AFAP1
MPV	AFAP1-AS1
MPV	AFF1
MPV	AFF3
MPV	AFG3L1P
MPV	AGBL3
MPV	AGFG2
MPV	AGGF1
MPV	AGTRAP
MPV	AGXT2L2
MPV	AIF1
MPV	AK3
MPV	AK5
MPV	AK9
MPV	AKAP10
MPV	AKAP13
MPV	AKR1A1
MPV	AKR7A2
MPV	ALAD
MPV	ALDH1B1
MPV	ALDOA
MPV	ALDOC
MPV	ALG1
MPV	ALG12
MPV	ALOX12
MPV	ALS2CR8
MPV	AMHR2
MPV	AMIGO1
MPV	AMN
MPV	AMOTL2
MPV	ANAPC13
MPV	ANGPTL3
MPV	ANKDD1A
MPV	ANKDD1B
MPV	ANKIB1
MPV	ANKLE1
MPV	ANKLE2
MPV	ANKMY1
MPV	ANKMY2
MPV	ANKRD11
MPV	ANKRD13B
MPV	ANKRD27
MPV	ANKRD28
MPV	ANKRD33
MPV	ANKRD52
MPV	ANKRD9
MPV	ANKS1A
MPV	ANO2
MPV	ANO9
MPV	ANP32B
MPV	ANTXR1
MPV	ANXA3
MPV	ANXA4
MPV	ANXA5
MPV	AP1B1
MPV	AP1S1
MPV	AP2B1
MPV	AP4S1
MPV	AP5B1
MPV	APBB1
MPV	APH1B
MPV	APITD1-CORT
MPV	APOA1
MPV	APOA2
MPV	APOA4
MPV	APOA5
MPV	APOBEC2
MPV	APOC1
MPV	APOC3
MPV	APOE
MPV	APOF
MPV	APOM
MPV	APPL1
MPV	APRT
MPV	AQP11
MPV	AQP12A
MPV	AQP12B
MPV	AQP3
MPV	AQP7
MPV	ARAP1
MPV	ARF3
MPV	ARF4
MPV	ARFGAP3
MPV	ARFGEF2
MPV	ARFIP2
MPV	ARG2
MPV	ARGFX
MPV	ARHGAP15
MPV	ARHGAP17
MPV	ARHGAP18
MPV	ARHGAP9
MPV	ARHGEF11
MPV	ARHGEF28
MPV	ARHGEF3
MPV	ARHGEF3-AS1
MPV	ARID3B
MPV	ARID5A
MPV	ARL8A
MPV	ARPP19
MPV	ARSG
MPV	ARV1
MPV	ASAP1
MPV	ASAP1-IT1
MPV	ASAP2
MPV	ASB14
MPV	ASB15
MPV	ASB16
MPV	ASB16-AS1
MPV	ASF1A
MPV	ASH2L
MPV	ASPM
MPV	ASPRV1
MPV	ATAD2B
MPV	ATAT1
MPV	ATF6
MPV	ATG14
MPV	ATG16L2
MPV	ATG2A
MPV	ATG4B
MPV	ATHL1
MPV	ATL1
MPV	ATP11A
MPV	ATP13A3
MPV	ATP2A1
MPV	ATP5A1
MPV	ATP5B
MPV	ATP5L2
MPV	ATP5S
MPV	ATP6V0A1
MPV	ATP6V0D1
MPV	ATP8B4
MPV	ATP9B
MPV	ATXN2L
MPV	ATXN7L2
MPV	ATXN7L3
MPV	AUNIP
MPV	AURKC
MPV	AZIN1
MPV	B3GNT4
MPV	B4GALNT3
MPV	B4GALNT4
MPV	B4GALT3
MPV	BABAM1
MPV	BACE1
MPV	BACE1-AS
MPV	BAG4
MPV	BAG6
MPV	BAK1
MPV	BANF1
MPV	BANK1
MPV	BAZ2A
MPV	BBS2
MPV	BBS7
MPV	BBX
MPV	BCAM
MPV	BCAT2
MPV	BCL2
MPV	BCL2L10
MPV	BCL6B
MPV	BCL7A
MPV	BCS1L
MPV	BEST1
MPV	BET1L
MPV	BIN2
MPV	BLMH
MPV	BLOC1S1-RDH5
MPV	BLOC1S3
MPV	BLOC1S4
MPV	BMPER
MPV	BNIP2
MPV	BOC
MPV	BOK
MPV	BOK-AS1
MPV	BPTF
MPV	BRCA2
MPV	BRD1
MPV	BRD3
MPV	BRD8
MPV	BRF1
MPV	BRWD1
MPV	BRWD1-AS1
MPV	BRWD1-IT2
MPV	BTAF1
MPV	BTBD18
MPV	BTBD6
MPV	BTD
MPV	BTN1A1
MPV	BTN2A1
MPV	BTN2A2
MPV	BTN2A3P
MPV	BTN3A1
MPV	BTN3A2
MPV	BTN3A3
MPV	BUD13
MPV	BZW2
MPV	C10orf105
MPV	C10orf54
MPV	C11orf31
MPV	C11orf68
MPV	C11orf85
MPV	C11orf94
MPV	C12orf40
MPV	C12orf56
MPV	C12orf65
MPV	C13orf45
MPV	C16orf3
